dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_sm_ips_ports,attack_cat,label
181.82496720710063,tcp,ftp,FIN,40,21,14647,43542,850.4647532438293,177,202,1507.6274370534281,1386.057385651519,9,3,9.53709978020287,2.625616033448006,0.7141262421908421,0.5232918454179377,8043,680329,957211,46373,0.7600728986112448,0.28786585578145796,0.1565308077245694,857,53,7,1628,36,78,8,0,0,55,48,3,0,50,81,0,Backdoors,1
183.4045098534338,udp,dns,FIN,30,87,16504,66598,724.412245320069,142,141,3988.210859382453,8071.0034702565945,8,4,5.466161790257963,5.036251725758708,0.47533417566874925,0.05466559862766396,41150,595208,821713,17056,0.4066810750291031,0.11812450123807272,0.5226580252403852,471,612,1,747,78,59,5,1,0,26,33,77,86,58,4,1,Backdoors,1
304.24224295953775,tcp,ftp,RST,25,41,6460,65258,670.1112682450215,145,101,5519.206791821066,1411.8026449371823,4,4,5.5865181118496885,7.364375801784079,0.4793053998546649,0.934708700084724,5421,166784,254666,24429,0.45324428568898056,0.7271997751149977,0.9290566852337234,58,165,9,365,87,78,0,0,3,18,31,66,38,66,99,1,Generic,1
524.7564316322379,tcp,http,FIN,7,61,6281,9782,496.20245004139673,76,239,2672.9715175276624,5848.818711501861,1,1,9.717026654564668,3.4728530206195973,0.03840470457625034,0.9876228090411099,63354,625696,681909,26172,0.27574943418359155,0.7906143763558525,0.16716457727747713,482,75,5,521,13,9,4,1,1,82,19,47,17,34,3,0,Backdoors,1
431.94501864211577,udp,-,INT,92,33,22246,40862,469.1784639132999,37,112,4216.014700351557,2708.8457940553003,8,7,9.264401902437653,2.042697673211954,0.5293225204951011,0.30439962483378646,7537,73467,195838,45784,0.5807140542322122,0.6452676099349913,0.0038764263421672274,460,244,0,4542,11,36,1,0,2,19,29,2,39,88,84,1,Reconnaissance,1
291.22914019804193,udp,-,RST,50,73,36499,91977,460.7152754868763,135,73,7598.237648667272,2400.072737306146,7,1,2.0869296204780516,4.371552660749871,0.42473705772054104,0.8194244436955327,4028,490810,74729,21206,0.7399646690272111,0.3337232081551088,0.8278228390218243,298,183,7,3442,84,12,9,0,3,86,3,96,39,89,65,0,Normal,0
611.8528947223795,tcp,ftp,REQ,81,29,46733,41006,145.44746328463177,79,188,1615.0471618343754,4987.40299249237,2,0,3.0694479428399903,4.2429767747486995,0.879623477924898,0.9975474229993014,45965,451855,845553,38854,0.318062375701026,0.5873526454286002,0.8758582463461193,8,175,1,3534,25,34,7,1,4,15,38,9,11,11,61,1,DoS,1
139.49386065204183,icmp,dns,FIN,96,55,28491,95615,559.5029883719552,147,52,5007.5120570011795,7573.3001826859745,0,4,6.2533884156085815,8.729694769276831,0.38084079353749956,0.01941070310423232,56707,602817,395776,34350,0.8669979428822144,0.3107290186785674,0.0879016884092465,623,952,7,1077,88,48,9,1,4,2,72,59,28,30,71,1,Worms,1
292.14464853521815,tcp,ssh,INT,1,32,85511,87087,315.46427807001055,187,117,2617.818941394936,6452.227466559392,4,6,9.39375004799566,9.337655218301643,0.6092345858482312,0.32231703802829326,22321,940262,745794,8032,0.013507882682214367,0.8116902418468723,0.8084589161176496,481,461,4,2629,65,36,4,0,2,94,17,62,74,68,57,0,Analysis,1
366.3618432936917,icmp,ftp,RST,91,11,44536,4774,618.2278962253457,25,185,4102.382589422752,9885.621955564104,1,7,5.633568217629792,1.6881461980512835,0.9358905777188403,0.5699630913756419,9272,599752,449643,38662,0.024281183790287098,0.9687386447554744,0.7058541172393343,662,850,2,4909,41,43,1,0,2,39,30,48,66,22,46,0,Generic,1
456.06998421703594,icmp,ftp,INT,44,52,47872,70615,534.3352476243938,162,62,3753.875947416618,1190.6093039505904,8,3,7.328229556624958,2.79493179155145,0.56621644361713,0.3944173133759904,58540,844297,556286,59092,0.26890133078267897,0.1367396972010172,0.433651893485665,185,640,0,2582,84,34,1,0,2,72,62,54,15,71,1,1,Backdoors,1
785.1759613930136,udp,ssh,RST,49,36,51566,30715,939.9241953614144,120,140,6553.404010580271,7217.593256990726,4,0,0.9399868433758307,7.860245996948735,0.029785589474655483,0.9678196465367056,3312,437914,487747,40458,0.86150840052305,0.7590729673014268,0.7538492960987553,481,642,7,3170,57,95,5,1,0,47,55,54,48,31,77,1,Generic,1
199.67378215835973,udp,ftp,RST,7,93,25416,12180,434.9301320567234,80,254,7671.679117843896,554.7025343126733,6,4,5.226241597342989,2.450488178842114,0.10158894595629853,0.19179956058652803,27488,687926,536499,41937,0.3611681125557952,0.0024735397758657296,0.09850929824767096,457,516,8,3265,44,61,5,1,0,40,34,72,82,61,5,0,Worms,1
514.2344384136117,tcp,http,RST,3,31,6635,56400,664.397208012618,153,44,4997.376893571992,3574.5269081703746,0,2,1.4760166215566273,2.646445049350401,0.9668474173353383,0.393024615220649,59151,270627,685836,11978,0.07519462257301723,0.4363056578776542,0.9096792154157207,681,508,6,1744,7,37,5,0,4,20,3,50,98,70,28,0,Fuzzers,1
592.4145688620424,icmp,ssh,REQ,94,14,19189,99957,592.8025586899009,17,225,1665.8544284812492,3435.015458793683,0,0,2.6063211641063067,6.76640969380513,0.55209855128147,0.7330026106958911,17446,746190,918712,37204,0.6288927878461489,0.7481120725828503,0.45085518264752433,238,470,7,4130,78,35,2,1,0,25,10,68,42,80,64,1,Exploits,1
46.45041271999772,icmp,http,RST,1,63,62929,81964,684.3947579040913,171,224,8686.247029324297,2562.1338688208516,7,6,1.663045714065332,5.108335731618055,0.18929069032762802,0.796972898735774,61438,846774,109103,2034,0.31720785713546273,0.7200624814869122,0.006426560452667651,222,285,4,213,73,48,6,1,4,30,70,44,30,0,67,0,Exploits,1
607.5448519014384,tcp,-,RST,51,52,11498,20148,266.97485877284856,134,182,1862.0201133382498,5324.026727263821,7,8,1.6591205840974665,7.036050605782912,0.5677582629688175,0.10100026546848129,60374,634933,633618,4076,0.1356411920579379,0.9345342599232062,0.9599362976171978,553,433,4,4466,99,72,1,0,3,63,27,43,6,54,80,1,Generic,1
170.52412368729154,tcp,ssh,INT,98,54,60777,52184,257.2489444186017,235,160,5784.506013802004,2436.3333542244127,7,8,9.917075330611368,0.725849874265363,0.9574009223332961,0.2207843946904895,11399,443422,157673,27090,0.5894428467267885,0.9046985420808107,0.4380217489160987,637,169,0,4229,94,76,9,0,4,69,90,0,11,74,55,1,DoS,1
65.05159298527951,tcp,ssh,RST,38,50,88585,44342,559.6779562290756,34,61,5273.020860780588,3675.720424908593,6,3,2.9824535928759155,5.042046955875041,0.04482903587423681,0.13210424488629557,27090,42793,273224,27866,0.09713632162855668,0.49362963756373124,0.3918419786460986,402,898,7,2217,53,96,7,1,4,31,67,70,40,83,32,1,Normal,0
948.8855372533333,udp,dns,REQ,43,89,50617,53479,849.0615813633513,11,166,2866.6059071206096,8594.955471389585,4,7,5.654849116556717,6.728461265810077,0.5271040450982875,0.5000209512842985,11821,385305,755421,16779,0.44972259430366446,0.8272028015531512,0.5524130275844211,854,444,8,2122,55,37,8,1,1,25,56,4,72,96,85,1,Exploits,1
965.6320330745593,tcp,dns,INT,55,54,59200,32853,720.0086836966931,120,140,9529.46707834485,3237.1669114540045,0,0,0.2008542010359804,4.744090930406085,0.13614171341006376,0.5325245261825526,32063,902803,833057,31425,0.9640260109766661,0.9951278843410143,0.9962779158906994,219,220,0,2363,98,72,6,0,0,89,28,93,57,92,70,1,Reconnaissance,1
808.3973481164611,tcp,ssh,RST,57,90,10427,76904,488.93469968210246,238,80,6766.645430794462,9859.593529483038,7,3,8.063861948807563,1.2781639338131923,0.44674754331212296,0.7372293068126132,44339,923787,241470,20165,0.5427370967325112,0.5817781057392252,0.08368861171733022,940,91,3,3365,89,76,5,1,1,23,30,0,53,65,80,0,Generic,1
304.6137691733707,icmp,-,INT,53,86,49555,14066,255.0944331986341,112,72,4699.810916836439,2760.4349265174965,9,3,6.802277400314765,1.3388675703582598,0.6545625822010801,0.8735871970193441,41722,101990,124055,59238,0.4692406464355984,0.656304864431002,0.7995589791103239,265,395,8,4447,16,5,3,0,0,44,87,96,61,24,65,0,Fuzzers,1
97.67211400638386,tcp,ftp,REQ,33,73,96057,95977,759.3472261010207,43,140,4434.863744109164,9030.038619753517,6,1,2.287785159911564,5.879996534571164,0.4591622179123934,0.1374613248861407,22418,887141,873956,37837,0.03307673835298264,0.08066446706738506,0.33107920342785346,741,267,1,4462,18,8,8,0,0,25,76,22,13,45,63,1,Backdoors,1
684.2330265121569,icmp,dns,INT,80,97,6570,81084,926.2461976126727,40,15,924.5490635670839,4312.7562044879605,2,7,0.36060088510078137,1.440444124515805,0.9628033880224589,0.5301436282360451,53721,826542,578526,6063,0.6370072948701235,0.9842644588348901,0.1713408976621844,63,843,8,4703,67,59,8,0,4,94,28,51,33,18,53,1,Analysis,1
440.1524937396013,icmp,-,REQ,62,87,24988,39995,213.02032098487234,53,228,7806.808833566022,9075.284249357861,6,7,2.745809866723249,3.0376527548731804,0.5845923332163278,0.48059095981693567,48849,921979,436520,64408,0.33228014251633964,0.9154929127678255,0.7832481392177553,764,836,5,1864,42,4,4,0,4,80,54,43,48,39,3,0,Exploits,1
122.03823484477883,udp,-,FIN,11,99,58881,36059,799.0937212127303,128,181,836.4353963120008,4267.9289447309775,4,6,6.285803967889496,4.411800753642967,0.9635997716605033,0.8955082765066807,44405,145692,906838,48243,0.7127581237297662,0.4700243861186332,0.9957304893171581,161,321,3,1583,85,78,4,1,1,66,4,89,50,23,17,1,Backdoors,1
495.17691011127016,tcp,dns,RST,72,84,53401,8779,172.44552848224504,24,157,2007.2078102703395,7703.6048435579205,9,3,0.15202885349548279,5.933165560368411,0.31438821324549304,0.5279837287594351,28700,315954,863183,58918,0.9590541627871956,0.4721374060378366,0.7920933523306263,128,859,3,1462,88,96,9,0,3,45,51,86,97,60,67,0,Generic,1
34.388521115218396,tcp,ftp,REQ,52,97,39114,41562,900.7829782767571,79,166,1644.949205192544,3999.9760425725717,9,4,0.7535880337171841,2.6531136661561607,0.021118085345121385,0.23044473097610296,8242,317071,964648,38222,0.3139571929358934,0.5805891029519272,0.6737921429636013,810,684,0,4200,88,24,7,0,0,57,23,14,43,45,9,0,Fuzzers,1
909.3204020787821,icmp,dns,RST,1,35,8408,64627,642.0498938858061,248,96,681.5582078698468,6209.036699890278,9,4,4.093473180720003,4.052473289664248,0.15456334219690282,0.9260375359328947,15373,521625,952633,31484,0.7429772999836243,0.7279382350948393,0.8046861214410138,212,178,1,144,61,21,6,1,4,35,66,58,10,8,28,1,Shellcode,1
258.7799816000169,udp,-,REQ,14,30,81210,81687,181.01000426171498,252,103,8295.847227705226,514.8816063798845,3,0,1.7599914738134703,3.678250559917738,0.07156675605476337,0.9309958291071384,64419,268305,955821,52119,0.6934805508865233,0.7234399359123921,0.17610909291461352,766,256,7,1493,66,53,1,1,0,32,21,5,95,22,73,1,Worms,1
662.522284353982,udp,http,CON,94,55,84733,64981,36.25952879694627,121,63,9062.946964065184,5990.000957946674,0,5,6.318100459463313,0.9706982247001683,0.7389714224469877,0.12572951352786754,26864,38903,773392,17300,0.7344466896671364,0.6458483733349957,0.5269536340333154,49,363,7,585,57,24,7,1,2,56,61,49,83,35,76,1,Exploits,1
311.71107608941094,tcp,dns,CON,85,94,47606,48294,694.6162936184068,14,69,6255.175659762355,3159.4974367675986,9,6,1.7465908114846684,8.03760613572496,0.18985777455364272,0.8529526980529979,36362,211252,643335,41952,0.7926509408432696,0.2875885826235356,0.3046389724485945,223,868,5,264,75,33,1,1,3,31,51,58,11,76,5,0,Worms,1
520.0680211778108,icmp,-,CON,21,86,45854,85436,606.1018240528465,74,139,8777.551314126003,9962.872754938564,1,3,9.936148719756034,7.423857079250072,0.7570735418261607,0.8370750257606372,31927,880542,1138,40211,0.17217300408636582,0.5435883386656095,0.6600187851192526,44,189,7,3945,74,91,9,1,4,24,22,8,56,68,87,1,Reconnaissance,1
546.7102793432797,tcp,dns,REQ,34,1,33573,83176,611.3178165067392,100,129,6750.632224498734,8106.220967825713,1,2,4.358128812129243,7.841284222316885,0.5375645034023397,0.5894482900011706,30769,573876,983559,58539,0.6428216938629047,0.5537489473093886,0.13458838210593094,562,474,4,2749,96,74,0,1,3,88,90,87,32,54,87,1,Shellcode,1
184.85445552552704,tcp,-,RST,90,15,51968,10353,482.2619189796783,230,160,6850.056555555896,795.7381921042605,9,7,1.483166798751575,1.4732469774975232,0.21678029321377368,0.4728754562983537,10028,184543,502689,47481,0.5665545517952049,0.48559468681023454,0.7590385060344319,648,78,7,2986,96,50,5,0,3,31,14,12,59,15,80,1,Worms,1
969.5846277645586,tcp,ftp,CON,14,25,27385,96406,614.4431434087467,130,142,8894.712340457634,1982.6951068466249,1,1,0.7383399212660613,5.175456273067351,0.6134418603643663,0.18479455907247533,31432,46806,239039,55215,0.22922313088804014,0.06864373770285093,0.4880561305533494,778,138,7,1859,97,32,5,1,3,21,76,71,6,85,85,1,Fuzzers,1
775.1328233611146,tcp,-,RST,40,20,25847,12871,873.2230924888403,172,80,919.2864231179976,6160.739513729481,8,0,4.205603570187516,3.3026014782224777,0.011456871255980938,0.21014856310482044,32734,390968,999691,23045,0.3087331202356627,0.8851064044620607,0.6104189957855672,76,804,3,2810,6,74,9,0,1,81,7,44,15,24,10,0,Reconnaissance,1
939.4989415641891,icmp,ssh,REQ,35,71,55383,84955,952.0015815873328,119,179,547.3159837526764,3004.27966579224,5,6,8.090921994009957,3.484975822919012,0.334727111836984,0.26297426492066667,44454,28567,356012,26567,0.22370797371175455,0.322766929285889,0.5104296882325428,346,663,3,3424,91,96,3,1,0,27,65,19,34,69,0,1,Reconnaissance,1
894.8273504276489,udp,http,RST,42,16,7420,43377,344.5079567646516,44,162,535.9157565660299,2129.034570958964,4,2,4.388350921759775,0.6580558200410425,0.7846733280956325,0.08067296688298697,18662,879444,738513,26142,0.542653183577572,0.6303764978813612,0.1784585917486089,52,150,0,3142,0,57,9,0,2,25,35,62,18,27,88,1,Backdoors,1
597.8999788110851,tcp,-,RST,82,52,42147,73052,487.8719681483373,178,94,4179.048639290092,3556.9431700364453,9,2,1.4108025097352705,9.458374814700573,0.7492183723692885,0.7119494992324078,32320,670266,42147,7494,0.07488824386590587,0.6292089569229166,0.6511926380440286,676,995,0,148,69,65,7,0,1,58,96,96,17,71,98,0,Backdoors,1
921.8742350231169,tcp,dns,CON,20,87,13806,21670,273.0278767283446,169,221,9463.940067340089,1062.0608307074754,3,5,4.887090275406937,9.39699409852883,0.7906857502651703,0.04970929110536615,27681,872256,735775,45347,0.11548142496771185,0.12501471328196834,0.6418163068814314,721,926,2,1341,32,30,6,0,3,11,29,95,24,76,97,1,Shellcode,1
88.4925020519195,tcp,dns,INT,60,85,4257,10311,411.58534928030974,166,122,8699.32445637911,5544.723648907065,8,2,3.3737063229851874,4.0831711610544925,0.58754377030247,0.0960163091219014,22045,437268,234041,22107,0.7710869076343058,0.8962524846438594,0.8554133805319183,81,690,3,889,51,94,6,1,2,83,51,25,59,67,41,0,DoS,1
195.9828624191452,tcp,-,FIN,9,65,92666,4955,795.8885541380134,19,37,7819.635049995368,2830.0730449358102,8,8,5.018685666999155,8.544294180494102,0.5732889808494284,0.16516210490229166,42260,221581,149917,23460,0.2751859634204912,0.3618074337712307,0.35901225039592455,10,854,6,1019,94,60,0,0,0,39,62,65,10,60,84,1,Worms,1
45.227288910538064,udp,ssh,REQ,33,84,18696,43360,424.98913841500075,244,207,4039.1521700170742,8670.098842779345,9,1,3.911372369273338,3.301091816545889,0.40736750639232777,0.6889241780802743,52938,183121,837268,1313,0.9764184968505143,0.06854620115203436,0.30446332611130134,742,682,5,1920,61,83,5,1,3,33,64,49,99,18,21,0,Normal,0
325.3303307632643,udp,-,REQ,49,83,34763,13322,391.6404125278336,214,41,8241.824627733511,327.5260934415336,6,0,6.478891053436521,5.594169304649617,0.9485367385008053,0.11599007084841417,54786,857273,365321,24945,0.8535296139917946,0.9104220035770385,0.5595703287149648,412,953,6,3130,33,35,4,0,2,63,18,42,61,41,88,1,Reconnaissance,1
388.677289689482,udp,ftp,REQ,68,70,92269,98941,850.1111039511701,206,108,2184.901332011634,3509.419180817188,4,6,8.036245728204465,7.446052782755147,0.9494864410992788,0.17753952513039106,42727,582428,50257,41687,0.8860051480771954,0.2161145232251862,0.2480551584630023,430,143,9,2756,53,90,5,1,3,88,60,5,70,95,65,1,Exploits,1
271.3490317738959,udp,ssh,FIN,4,96,70531,152,1.2723616947949434,145,231,5853.518071027351,5496.003981351814,5,6,8.864531943556845,5.2306411069928584,0.008692809630174714,0.9368364464204799,49898,664418,354946,54627,0.12454278414425513,0.7356532565721933,0.3298416134669857,853,688,0,2736,76,18,5,1,1,35,42,16,48,63,41,1,Generic,1
828.7375091519293,tcp,-,INT,48,1,18126,13473,852.188076255657,115,80,7459.228285307391,2351.6371283264425,2,8,7.412901162346056,1.638087164042762,0.9622241129974624,0.28387350939850275,31263,167256,995476,48133,0.5229733625236583,0.9562618770497336,0.20573208243256735,862,642,9,1944,98,39,3,0,4,36,58,21,19,43,81,1,Reconnaissance,1
356.75332669358926,icmp,http,RST,16,94,91454,71445,181.4079660785791,166,251,924.410689129035,573.5231714241129,1,4,3.5502300469332724,3.790353846466213,0.8705470272227297,0.6940457391539901,36607,869058,108830,51159,0.0023610564096150366,0.2284763734752986,0.7809391002293706,393,270,3,2760,23,83,0,0,1,64,72,91,92,67,18,0,Fuzzers,1
280.93450968738074,udp,ssh,REQ,47,16,33923,27009,274.5119750426343,98,6,8741.357158210343,724.557321803413,9,2,4.484580277520215,7.595035302067781,0.6060078811349693,0.932896910604444,9400,596544,361314,2891,0.43212686426106617,0.7037381441329494,0.8319577826863159,427,777,5,3551,61,78,6,1,3,60,29,1,69,76,23,0,Generic,1
542.6960831582485,udp,-,RST,26,27,41353,81039,361.60906853429174,28,55,7273.189783775031,1593.2328658631102,9,9,6.417654618104982,7.808631886335759,0.3245316451101511,0.041473645465719966,8899,29976,298050,61680,0.8562887712408954,0.28089179189073477,0.5584412925656033,625,959,6,34,34,40,5,1,4,27,80,79,43,31,40,1,Backdoors,1
140.92422497476264,tcp,http,CON,70,18,88683,65674,880.6522308535101,19,132,5332.788126595961,2718.909219429686,3,1,2.198285154599422,3.3791287679325075,0.4207560002376348,0.4665392621542339,54229,208646,493011,22075,0.15405145315808444,0.8187888805769371,0.7160333747938099,513,648,8,4016,94,92,5,1,4,4,22,23,18,92,8,0,Backdoors,1
802.1969807540397,tcp,-,CON,37,77,80423,14541,908.6815408438214,169,167,624.0834134926365,7057.346036379474,2,7,7.01762818979415,5.404755619554909,0.8482022943941628,0.5351582175652129,52024,575095,529980,19742,0.28583367303329277,0.8504318167060927,0.7489754001579094,646,818,5,1474,43,48,8,1,4,51,51,88,17,93,63,0,Shellcode,1
74.55064367977083,tcp,ftp,CON,22,44,88867,71775,661.1785572983387,78,60,6945.187625713655,4746.449410526498,3,4,6.497897625495056,2.0711804586248164,0.14767647194175504,0.7607639380891063,11252,193127,897188,40221,0.5730777379893277,0.5233414474521481,0.8166358398732416,628,122,6,782,94,21,2,0,4,99,98,35,64,11,68,0,Fuzzers,1
986.8869366005173,tcp,dns,REQ,7,50,7202,77270,439.44286456261284,95,218,4472.506200656577,329.2462587277123,9,1,6.564871199220093,2.5108391210774563,0.620810549828487,0.964128763138023,55702,712145,41346,38930,0.4360900093696517,0.5350540351724711,0.6797384368426841,443,805,9,2751,20,14,1,0,0,63,88,25,47,92,70,1,Normal,0
772.2447692966574,icmp,-,FIN,42,92,63168,51517,516.1278103248965,11,64,7366.7721155945665,1550.332293302701,0,5,3.3332692833641864,1.448112921147432,0.23086466180653942,0.04083269529068856,10289,450670,113248,49301,0.3006271924355862,0.5505299535231768,0.8611152466718074,822,76,0,79,44,11,5,0,3,36,6,3,54,63,34,0,Normal,0
198.7156815341724,icmp,ssh,REQ,30,74,62835,80383,580.4016092280032,239,193,363.7038362008516,3679.2504882783137,0,7,6.015668650680281,4.37922452986221,0.3781773970192003,0.3803675526657243,1507,704490,926430,37276,0.27548259782482,0.8268201740130726,0.8816194363624728,869,436,4,4927,32,40,4,0,1,13,37,76,52,55,25,1,Analysis,1
5.522117123602399,udp,-,CON,74,14,83960,18,953.990804543435,55,195,5747.594891300748,4197.732524024246,5,2,1.9773194735275645,7.198852045674188,0.004996062437362836,0.43089765149941006,3576,116970,371659,5266,0.36657711146455507,0.12198106620735139,0.6911452032066788,831,80,0,3395,21,25,8,0,0,2,17,69,58,36,55,1,Shellcode,1
815.4614284548342,icmp,-,CON,79,52,48809,42396,969.1672001558918,114,192,4470.202576973107,631.4593969801041,9,0,1.896959749573388,8.791861710852029,0.9693905083642081,0.9666865868150876,46585,563818,284350,38101,0.703398565432469,0.3884192245374214,0.990457804586223,771,390,8,4504,42,54,4,1,4,12,96,34,30,92,40,1,Exploits,1
706.8573438476171,udp,-,REQ,6,93,13341,51113,847.3329279468585,11,92,4298.153346082048,1210.5919381384044,3,4,7.685207952284198,5.446991311739703,0.10860464574577211,0.7601268078149775,39566,362367,575234,31225,0.9875612215163341,0.23065709441564852,0.6921959706658724,679,602,6,2510,35,31,1,0,2,63,36,39,9,66,59,0,Backdoors,1
729.0071680409873,udp,-,FIN,24,75,65410,76182,583.7287066688582,216,84,5175.720792477288,2621.9158681631006,1,7,3.7956034654448723,6.520350761084717,0.7634773004578989,0.9353038815293508,31153,760668,595460,40823,0.8688570650791273,0.7772487897306438,0.43873990650300965,325,101,8,4010,51,46,6,1,2,2,73,42,28,42,83,0,Worms,1
771.2703466859457,icmp,ssh,FIN,66,50,20640,39880,390.73447424494145,52,169,1236.6884065780625,8366.546015693026,2,4,5.445988151602528,2.668222486161358,0.5616162922971111,0.13541383437779975,19262,928275,458442,34991,0.9453966838819033,0.6072394113943718,0.7092976692330423,309,946,5,2210,88,67,7,1,4,27,54,29,76,6,40,1,Normal,0
